ensembl_transcript_id,transcript_length
AT1G21590.2,2952
AT1G21600.1,1548
AT1G21600.2,1346
AT1G21630.1,4463
AT1G21630.2,4469
AT1G21630.3,4293
AT1G21630.4,4319
AT1G21640.1,3316
AT1G21640.2,3474
AT1G21670.1,2481
AT1G21680.1,2541
AT1G21700.1,2767
AT1G21720.1,1047
AT1G21750.1,2004
AT1G21750.2,1534
AT1G21760.1,1320
AT1G21760.2,1305
AT1G21770.1,572
AT1G21830.1,1307
AT1G21900.1,1146
AT1G21920.1,1923
AT1G21920.2,1913
AT1G21930.1,627
AT1G21980.1,3114
AT1G22060.1,6654
AT1G22070.1,1991
AT1G22140.1,667
AT1G22140.3,859
AT1G22200.1,1751
AT1G22200.2,1617
AT1G22270.1,742
AT1G22280.1,1589
AT1G22280.2,1542
AT1G22280.3,1486
AT1G22300.1,1444
AT1G22300.2,1185
AT1G22300.3,1606
AT1G22410.1,2123
AT1G22430.1,1565
AT1G22430.2,1468
AT1G22430.3,1659
AT1G22430.4,1801
AT1G22430.5,1705
AT1G22450.1,1329
AT1G22520.1,867
AT1G22530.1,2618
AT1G22530.2,2368
AT1G22590.1,837
AT1G22610.1,3327
AT1G22630.1,734
AT1G22640.1,1240
AT1G22640.2,1320
AT1G22640.3,963
AT1G22690.1,727
AT1G22690.2,529
AT1G22690.3,485
AT1G22700.1,1155
AT1G22700.2,1314
AT1G22700.3,1153
AT1G22710.1,2049
AT1G22740.1,1059
AT1G22750.1,1181
AT1G22750.2,1094
AT1G22750.3,1063
AT1G22750.4,1124
AT1G22780.1,778
AT1G22840.1,730
AT1G22840.2,734
AT1G22850.1,1290
AT1G22885.1,758
AT1G22890.1,705
AT1G22910.1,2267
AT1G22910.2,2287
AT1G22910.3,1478
AT1G22910.4,1812
AT1G22920.1,1548
AT1G22920.2,1496
AT1G22930.1,3928
AT1G22930.2,3577
AT1G22970.1,1552
AT1G22970.2,1634
AT1G22970.3,1465
AT1G22970.4,1401
AT1G23030.1,2423
AT1G23040.1,1361
AT1G23080.1,2683
AT1G23080.2,2787
AT1G23080.3,2516
AT1G23080.4,2671
AT1G23130.1,845
AT1G23190.1,2251
AT1G23220.1,902
AT1G23260.1,984
AT1G23260.2,1017
AT1G23280.1,1314
AT1G23290.1,815
AT1G23310.1,2205
AT1G23310.2,2066
AT1G23390.1,1952
AT1G23400.1,3046
AT1G23440.1,1342
AT1G23440.3,1001
AT1G23490.1,1227
AT1G23740.1,1471
AT1G23780.1,1868
AT1G23820.1,1005
AT1G23820.2,1415
AT1G23860.1,1643
AT1G23860.2,1358
AT1G23860.3,1363
AT1G23860.4,1541
AT1G23870.1,2973
AT1G23960.1,1312
AT1G23960.2,1365
AT1G24020.1,1086
AT1G24020.2,910
AT1G24040.1,1440
AT1G24040.2,1524
AT1G24050.1,1126
AT1G24100.1,1673
AT1G24147.1,933
AT1G24148.1,953
AT1G24148.2,1244
AT1G24160.1,2604
AT1G24160.2,2316
AT1G24180.1,1659
AT1G24267.1,1704
AT1G24267.2,1660
AT1G24360.1,1418
AT1G24490.1,1974
AT1G24490.2,1824
AT1G24510.1,1986
AT1G24510.2,2200
AT1G24510.3,1894
AT1G24610.1,1800
AT1G24793.1,1364
AT1G24793.2,1163
AT1G24800.1,2043
AT1G24880.2,650
AT1G24880.3,737
AT1G24881.1,1599
AT1G25054.1,1227
AT1G25055.1,1550
AT1G25145.1,1224
AT1G25150.1,1773
AT1G25150.2,1672
AT1G25210.1,1194
AT1G25210.2,1345
AT1G25211.1,1622
AT1G25230.1,1216
AT1G25230.2,1506
AT1G25230.3,1438
AT1G25260.1,1445
AT1G25275.1,783
AT1G25275.2,456
AT1G25275.3,511
AT1G25280.1,2210
AT1G25280.2,2049
AT1G25280.3,1933
AT1G25350.1,2751
AT1G25350.2,2602
AT1G25420.1,1485
AT1G25420.2,1598
AT1G25420.3,1447
AT1G25420.4,1655
AT1G25440.1,1737
AT1G25490.1,2203
AT1G25550.1,1716
AT1G25550.2,1801
AT1G25560.1,1759
AT1G26110.1,2510
AT1G26110.2,2319
AT1G26150.1,3433
AT1G26160.1,1243
AT1G26160.2,1301
AT1G26210.1,1073
AT1G26220.1,722
AT1G26460.1,2436
AT1G26470.1,779
AT1G26550.1,842
AT1G26560.1,2075
AT1G26580.1,2900
AT1G26580.2,2586
AT1G26580.3,2629
AT1G26630.1,967
AT1G26630.2,919
AT1G26640.1,1372
AT1G26650.1,1538
AT1G26670.1,1219
AT1G26750.1,809
AT1G26761.1,1619
AT1G26770.1,1539
AT1G26830.1,2831
AT1G26850.1,2585
AT1G26850.2,2618
AT1G26850.3,2301
AT1G26880.1,897
AT1G26880.2,1478
AT1G26920.1,1120
AT1G26945.1,1055
AT1G27000.1,1504
AT1G27090.1,1822
AT1G27100.1,2326
AT1G27130.1,1286
AT1G27190.1,2450
AT1G27290.1,1228
AT1G27290.2,1005
AT1G27310.1,880
AT1G27320.1,4513
AT1G27330.1,906
AT1G27340.1,2029
AT1G27350.1,862
AT1G27385.1,1096
AT1G27385.2,837
AT1G27385.3,720
AT1G27385.4,765
AT1G27390.1,1159
AT1G27390.2,1263
AT1G27400.1,992
AT1G27435.1,765
AT1G27450.1,1299
AT1G27450.2,1457
AT1G27450.3,1292
AT1G27450.4,950
AT1G27460.1,2616
AT1G27460.2,2684
AT1G27460.3,2529
AT1G27480.1,1613
AT1G27510.1,2359
AT1G27530.1,943
AT1G27540.1,1555
AT1G27540.2,1419
AT1G27540.3,1992
AT1G27650.1,1622
AT1G27650.2,1193
AT1G27760.1,1919
AT1G27760.2,2088
AT1G27760.3,2048
AT1G27930.1,2042
AT1G27950.1,982
AT1G27970.1,960
AT1G28120.1,1425
AT1G28140.1,2116
AT1G28150.1,1014
AT1G28150.2,1117
AT1G28200.1,1305
AT1G28250.1,762
AT1G28280.1,1402
AT1G28290.1,1482
AT1G28290.2,1186
AT1G28330.1,790
AT1G28330.2,878
AT1G28330.3,1038
AT1G28330.5,1402
AT1G28330.6,1494
AT1G28340.1,2459
AT1G28380.1,2347
AT1G28400.1,1758
AT1G28440.1,3476
AT1G28490.1,1139
AT1G28490.2,1021
AT1G28510.1,1107
AT1G28520.1,2196
AT1G28520.2,2566
AT1G28520.3,2118
AT1G28520.4,2102
AT1G28520.5,1934
AT1G28540.1,1096
AT1G28580.1,1612
AT1G28580.2,1874
AT1G28600.1,1598
AT1G28670.1,1672
AT1G29040.1,1592
AT1G29040.4,884
AT1G29040.5,797
AT1G29070.1,819
AT1G29120.1,2016
AT1G29120.3,2088
AT1G29120.7,2085
AT1G29120.8,2008
AT1G29150.1,1871
AT1G29150.2,1868
AT1G29250.1,795
AT1G29310.1,1855
AT1G29310.2,1898
AT1G29340.1,2875
AT1G29350.1,3044
AT1G29370.1,2887
AT1G29370.2,2546
AT1G29390.1,1049
AT1G29390.2,1103
AT1G29395.1,1021
AT1G29400.1,2880
AT1G29400.2,3071
AT1G29400.3,3272
AT1G29418.1,672
AT1G29430.1,834
AT1G29440.1,602
AT1G29450.1,893
AT1G29450.2,834
AT1G29460.1,709
AT1G29460.2,895
AT1G29465.1,618
AT1G29470.1,3030
AT1G29470.2,2595
AT1G29500.1,968
AT1G29510.1,817
AT1G29660.1,1756
AT1G29670.1,1335
AT1G29670.2,1336
AT1G29700.1,1392
AT1G29700.2,1839
AT1G29850.1,1248
AT1G29850.2,821
AT1G29850.3,1088
AT1G29880.1,2581
AT1G29890.1,1906
AT1G29890.2,1901
AT1G29890.3,2440
AT1G29900.1,4007
AT1G29910.1,1223
AT1G29920.1,1314
AT1G29930.1,1230
AT1G29950.1,2131
AT1G29950.2,2165
AT1G29965.1,774
AT1G29970.1,1025
AT1G29970.3,1031
AT1G29990.1,853
AT1G30090.1,1797
AT1G30120.1,1669
AT1G30200.1,1785
AT1G30200.2,1796
AT1G30210.1,1700
AT1G30210.2,1573
AT1G30230.1,1243
AT1G30230.2,1049
AT1G30330.1,3932
AT1G30330.2,3827
AT1G30330.3,4063
AT1G30360.1,2783
AT1G30380.1,769
AT1G30400.1,5692
AT1G30400.2,5717
AT1G30440.1,2960
AT1G30470.1,2999
AT1G30470.2,2922
AT1G30470.3,2799
AT1G30530.1,1908
AT1G30580.1,1646
AT1G30630.1,1342
AT1G30680.1,2728
AT1G30690.1,2126
AT1G30690.2,2173
AT1G30820.1,2509
AT1G30880.1,832
AT1G30880.2,956
AT1G30970.3,2141
AT1G31130.1,1503
AT1G31160.1,954
AT1G31160.2,1001
AT1G31170.1,1400
AT1G31170.2,532
AT1G31170.3,570
AT1G31170.4,866
AT1G31170.5,1160
AT1G31180.1,1429
AT1G31180.2,1697
AT1G31190.1,1335
AT1G31230.1,2988
AT1G31300.1,1563
AT1G31300.2,1705
AT1G31300.3,1495
AT1G31330.1,1203
AT1G31340.1,1053
AT1G31420.1,2469
AT1G31420.2,2520
AT1G31420.3,2920
AT1G31440.1,1969
AT1G31580.1,868
AT1G31650.1,2352
AT1G31710.1,2452
AT1G31730.1,3584
AT1G31780.1,2323
AT1G31800.1,2070
AT1G31812.1,779
AT1G31817.1,1270
AT1G31830.1,2113
AT1G31830.2,2046
AT1G31860.1,1113
AT1G31860.2,1884
AT1G31860.3,1141
AT1G31910.1,4740
AT1G31910.2,2442
AT1G31920.1,2003
AT1G31940.1,1041
AT1G31970.1,1955
AT1G32050.1,1402
AT1G32060.1,1890
AT1G32070.1,1166
AT1G32070.2,1058
AT1G32070.3,970
AT1G32080.1,2009
AT1G32130.1,2013
AT1G32130.2,1901
AT1G32160.1,1465
AT1G32200.1,2011
AT1G32200.2,2105
AT1G32210.1,957
AT1G32210.2,1329
AT1G32220.1,1452
AT1G32230.1,2582
AT1G32230.2,2806
AT1G32230.3,2671
AT1G32230.4,3086
AT1G32230.5,2931
AT1G32230.6,4188
AT1G32360.1,1939
AT1G32400.1,1478
AT1G32400.2,1504
AT1G32400.3,1725
AT1G32410.1,795
AT1G32410.2,858
AT1G32410.3,842
AT1G32410.4,812
AT1G32410.5,809
AT1G32440.1,2176
AT1G32460.1,659
AT1G32470.1,829
AT1G32500.1,1917
AT1G32520.1,983
AT1G32540.1,1790
AT1G32540.7,2145
AT1G32550.1,1071
AT1G32580.1,1529
AT1G32640.1,3289
AT1G32700.1,1360
AT1G32700.2,1359
AT1G32790.1,2094
AT1G32790.2,1940
AT1G32900.1,2292
AT1G32920.1,1237
AT1G32990.1,1103
AT1G33040.1,901
AT1G33050.1,2624
AT1G33050.2,2695
AT1G33050.3,2778
AT1G33050.4,2692
AT1G33050.5,2677
AT1G33050.6,2665
AT1G33110.1,1949
AT1G33110.2,1946
AT1G33120.1,1016
AT1G33140.1,1001
AT1G33230.1,1788
AT1G33230.2,1857
AT1G33240.1,2925
AT1G33240.2,2493
AT1G33240.3,2971
AT1G33250.1,2419
AT1G33470.1,2098
AT1G33470.2,1991
AT1G33470.3,2086
AT1G33490.2,1120
AT1G33490.3,1217
AT1G33520.1,2072
AT1G33590.1,1891
AT1G33590.2,1956
AT1G33590.3,1822
AT1G33600.1,2118
AT1G33600.2,1768
AT1G33680.1,2819
AT1G33780.1,1414
AT1G33810.1,824
AT1G33811.1,1446
AT1G33970.1,1437
AT1G33970.2,1615
AT1G33970.3,1456
AT1G33970.4,1442
AT1G33970.5,1515
AT1G33980.1,2297
AT1G33980.2,2126
AT1G33990.1,1536
AT1G34000.1,824
AT1G34030.1,768
AT1G34130.1,2613
AT1G34190.1,2626
AT1G34300.1,2813
AT1G34320.1,2845
AT1G34320.2,2914
AT1G34370.1,1919
AT1G34370.2,1816
AT1G34370.3,1585
AT1G34430.1,1838
AT1G34550.1,2600
AT1G34550.2,2804
AT1G34570.1,1158
AT1G34760.1,1253
AT1G34760.2,1163
AT1G34780.1,1579
AT1G34780.2,1369
AT1G35160.1,1359
AT1G35160.2,1402
AT1G35190.1,1453
AT1G35190.2,1284
AT1G35340.1,1240
AT1G35340.2,1306
AT1G35340.3,1373
AT1G35340.5,1360
AT1G35340.6,1343
AT1G35340.7,1277
AT1G35420.1,1275
AT1G35420.2,1251
AT1G35420.3,1285
AT1G35516.1,983
AT1G35516.2,969
AT1G35580.1,2066
AT1G35580.2,2264
AT1G35580.3,1997
AT1G35620.1,1668
AT1G35680.1,939
AT1G35720.1,1390
AT1G36050.1,1733
AT1G36050.2,1924
AT1G36160.1,7392
AT1G36160.2,7428
AT1G36310.1,1621
AT1G36310.2,1672
AT1G36320.1,1613
AT1G36370.1,2158
AT1G36380.1,693
AT1G36390.1,1032
AT1G36390.2,1103
AT1G36730.1,2286
AT1G36980.1,900
AT1G36980.2,827
AT1G37130.1,3205
AT1G41830.1,2117
AT1G41880.1,729
AT1G41880.2,1292
AT1G42440.1,2879
AT1G42480.1,972
AT1G42480.3,787
AT1G42550.1,3076
AT1G42960.1,845
AT1G42970.1,1854
AT1G42990.1,1231
AT1G43170.1,1738
AT1G43170.2,1449
AT1G43170.3,1447
AT1G43170.4,1273
AT1G43170.5,1494
AT1G43170.6,1497
AT1G43170.7,1503
AT1G43170.8,1506
AT1G43170.9,1500
AT1G43190.1,1871
AT1G43190.2,1644
AT1G43190.3,1743
AT1G43560.1,936
AT1G43580.1,1691
AT1G43670.1,2065
AT1G43690.1,2430
AT1G43700.1,1457
AT1G43710.1,1917
AT1G43850.1,3852
AT1G43850.2,3591
AT1G43890.1,1030
AT1G43890.2,885
AT1G43890.3,978
AT1G43900.1,1249
AT1G44000.1,1172
AT1G44350.1,2295
AT1G44446.1,2086
AT1G44446.2,2052
AT1G44446.3,2064
AT1G44446.4,1895
AT1G44575.1,1231
AT1G44575.2,1520
AT1G44575.3,1288
AT1G44750.2,2151
AT1G44750.3,2307
AT1G44750.5,2096
AT1G44760.1,1060
AT1G44760.2,1074
AT1G44770.1,1276
AT1G44770.2,1194
AT1G44810.1,1382
AT1G44920.1,1138
AT1G45000.1,1691
AT1G45000.2,1366
AT1G45130.1,2694
AT1G45130.2,2155
AT1G45145.1,840
AT1G45160.1,3839
AT1G45160.2,4252
AT1G45163.1,788
AT1G45201.1,2040
AT1G45201.3,2305
AT1G45230.1,1189
AT1G45230.2,1075
AT1G45249.1,1734
AT1G45249.2,2141
AT1G45249.5,2021
AT1G45249.7,1696
AT1G45332.1,3028
AT1G45474.1,921
AT1G45474.2,980
AT1G45688.1,1613
AT1G45688.2,1539
AT1G47128.1,1919
AT1G47200.1,999
AT1G47250.1,1237
AT1G47260.1,2807
AT1G47278.1,969
AT1G47278.2,573
AT1G47278.3,651
AT1G47310.1,1741
AT1G47420.1,1117
AT1G47490.1,1920
AT1G47490.2,2033
AT1G47530.1,1977
AT1G47530.2,2202
AT1G47550.1,3249
AT1G47550.2,4015
AT1G47560.1,3111
AT1G47580.1,888
AT1G47640.1,1180
AT1G47710.1,1580
AT1G47710.2,1554
AT1G47740.1,1403
AT1G47740.2,1485
AT1G47830.1,948
AT1G47970.1,1246
AT1G48030.1,2321
AT1G48030.2,1719
AT1G48030.3,2421
AT1G48030.4,2116
AT1G48030.5,2016
AT1G48110.1,2607
AT1G48110.2,3008
AT1G48160.1,1089
AT1G48160.2,876
AT1G48170.1,1120
AT1G48230.1,1868
AT1G48230.2,1889
AT1G48240.1,1483
AT1G48240.2,1605
AT1G48300.1,1207
AT1G48350.1,897
AT1G48410.1,3531
AT1G48410.2,3615
AT1G48410.3,3407
AT1G48420.1,2019
AT1G48420.2,1754
AT1G48420.3,1528
AT1G48440.1,801
AT1G48450.1,1643
AT1G48450.2,1508
AT1G48480.1,2609
AT1G48520.1,2112
AT1G48520.2,2140
AT1G48520.3,2036
AT1G48570.1,3011
AT1G48600.1,1770
AT1G48600.2,1956
AT1G48610.1,1382
AT1G48610.2,1467
AT1G48620.1,2308
AT1G48630.1,1431
AT1G48635.1,1726
AT1G48635.2,1571
AT1G48650.1,4303
AT1G48650.2,3897
AT1G48760.1,3383
AT1G48760.2,3439
AT1G48760.3,3367
AT1G48790.1,2156
AT1G48830.1,1083
AT1G48830.2,944
AT1G48850.1,1758
AT1G48850.2,1692
AT1G48850.3,1692
AT1G48860.1,2096
AT1G48860.2,1837
AT1G48900.1,1936
AT1G48900.2,1681
AT1G48920.1,2089
AT1G48950.1,2266
AT1G49010.1,1353
AT1G49032.1,991
AT1G49032.2,963
AT1G49140.1,701
AT1G49140.2,1401
AT1G49240.1,1805
AT1G49300.1,1285
AT1G49300.2,1042
AT1G49380.1,2123
AT1G49400.1,903
AT1G49410.1,775
AT1G49430.1,2508
AT1G49480.1,1875
AT1G49480.2,2150
AT1G49480.3,1304
AT1G49500.1,1057
AT1G49500.2,1241
AT1G49510.1,1343
AT1G49510.2,1548
AT1G49510.3,1230
AT1G49600.1,2065
AT1G49600.2,2379
AT1G49600.3,2491
AT1G49660.1,1268
AT1G49670.1,2348
AT1G49670.2,2833
AT1G49730.1,2237
AT1G49730.2,2204
AT1G49730.3,2496
AT1G49730.4,1975
AT1G49750.1,2042
AT1G49760.1,2639
AT1G49760.2,2549
AT1G49820.1,1829
AT1G49950.1,1527
AT1G49950.2,1498
AT1G49950.3,1530
AT1G49970.1,1722
AT1G49975.1,1231
AT1G50010.1,1775
AT1G50020.1,1009
AT1G50170.1,1085
AT1G50170.2,1271
AT1G50170.3,1115
AT1G50200.1,3495
AT1G50200.2,3439
AT1G50250.1,2573
AT1G50320.1,843
AT1G50370.1,1678
AT1G50380.1,2657
AT1G50380.2,2677
AT1G50430.1,1639
AT1G50430.2,1634
AT1G50440.1,1250
AT1G50440.2,1333
AT1G50440.3,1165
AT1G50450.1,1559
AT1G50480.1,2338
AT1G50570.1,1601
AT1G50570.2,1809
AT1G50600.1,2061
AT1G50600.2,2231
AT1G50600.3,2020
AT1G50640.1,1737
AT1G50660.1,3001
AT1G50670.1,1152
AT1G50732.1,1078
AT1G50840.1,3584
AT1G50840.2,3650
AT1G50900.1,793
AT1G50920.1,2512
AT1G51060.1,839
AT1G51070.1,1138
AT1G51070.2,1187
AT1G51100.1,1001
AT1G51110.1,1490
AT1G51140.1,1694
AT1G51160.1,928
AT1G51160.2,1023
AT1G51160.3,1289
AT1G51200.1,1254
AT1G51200.2,1262
AT1G51200.3,1142
AT1G51200.4,1102
AT1G51400.1,560
AT1G51430.1,893
AT1G51500.1,2612
AT1G51510.1,1070
AT1G51540.1,1546
AT1G51570.1,3215
AT1G51630.1,1828
AT1G51650.1,795
AT1G51680.1,2220
AT1G51680.3,2036
AT1G51690.1,3964
AT1G51690.2,2255
AT1G51690.3,2336
AT1G51690.4,4235
AT1G51690.5,2357
AT1G51710.1,1946
AT1G51710.2,1499
AT1G51730.1,1250
AT1G51805.1,3813
AT1G51805.2,2806
AT1G51950.1,1781
AT1G51980.1,2296
AT1G51980.2,1959
AT1G52000.1,2542
AT1G52000.2,2592
AT1G52040.1,1751
AT1G52100.1,1554
AT1G52100.2,1857
AT1G52100.3,1834
AT1G52100.4,2051
AT1G52100.5,1866
AT1G52190.1,2373
AT1G52220.1,921
AT1G52220.2,761
AT1G52220.3,677
AT1G52220.4,1001
AT1G52230.1,702
AT1G52280.1,1093
AT1G52300.1,685
AT1G52342.1,1356
AT1G52360.1,3578
AT1G52360.2,3181
AT1G52360.3,3496
AT1G52360.4,3699
AT1G52380.1,1858
AT1G52380.2,2022
AT1G52380.3,2438
AT1G52380.4,2229
AT1G52400.1,2134
AT1G52400.2,1967
AT1G52400.3,2092
AT1G52410.1,2565
AT1G52410.2,2763
AT1G52510.1,1470
AT1G52510.2,1298
AT1G52590.1,784
AT1G52600.1,966
AT1G52670.1,1204
AT1G52690.1,862
AT1G52690.2,830
AT1G52730.1,1679
AT1G52730.2,1494
AT1G52730.3,1646
AT1G52740.1,842
AT1G52760.1,1454
AT1G52827.1,575
AT1G52870.1,1391
AT1G52870.2,1762
AT1G52905.1,715
AT1G52930.1,1250
AT1G52980.1,1966
AT1G53000.1,1409
AT1G53000.2,1280
AT1G53090.1,3047
AT1G53090.2,3016
AT1G53090.3,2938
AT1G53090.4,2782
AT1G53170.1,1063
AT1G53210.1,2421
AT1G53230.1,1844
AT1G53240.1,1721
AT1G53280.1,1537
AT1G53280.2,1733
AT1G53300.1,2941
AT1G53310.1,3326
AT1G53310.2,3357
AT1G53310.3,3396
AT1G53320.1,1517
AT1G53380.1,2137
AT1G53380.2,2562
AT1G53380.3,1987
AT1G53380.4,1917
AT1G53380.5,1976
AT1G53400.1,925
AT1G53500.1,2526
AT1G53510.1,2710
AT1G53520.1,1096
AT1G53560.1,980
AT1G53570.1,2439
AT1G53570.2,2582
AT1G53570.4,2407
AT1G53570.6,2659
AT1G53570.7,2512
AT1G53580.1,1364
AT1G53580.2,1236
AT1G53670.1,852
AT1G53670.2,779
AT1G53730.1,2687
AT1G53730.2,2767
AT1G53750.1,1984
AT1G53800.1,2182
AT1G53800.2,2018
AT1G53800.3,2194
AT1G53840.1,2227
AT1G53850.1,1286
AT1G53850.2,1245
AT1G53870.1,1615
AT1G53870.2,1158
AT1G53870.3,1708
AT1G53890.1,1615
AT1G53890.2,1161
AT1G53890.4,1708
AT1G53890.5,1554
AT1G53910.1,1907
AT1G53910.2,1465
AT1G53910.3,1590
AT1G54010.1,1543
AT1G54030.1,1550
AT1G54030.2,1620
AT1G54040.1,1630
AT1G54040.2,1370
AT1G54040.3,1444
AT1G54060.1,1765
AT1G54080.1,1931
AT1G54080.2,1720
AT1G54090.1,2429
AT1G54100.1,2001
AT1G54100.2,2370
AT1G54115.1,2607
AT1G54130.1,2734
AT1G54200.1,1894
AT1G54270.1,1904
AT1G54270.2,1623
AT1G54290.1,855
AT1G54320.1,1436
AT1G54340.1,1725
AT1G54340.2,1763
AT1G54350.1,2338
AT1G54410.1,1113
AT1G54460.1,1517
AT1G54490.1,3301
AT1G54490.2,3506
AT1G54500.1,926
AT1G54520.1,1597
AT1G54580.1,1013
AT1G54610.1,2278
AT1G54610.2,2209
AT1G54610.3,2081
AT1G54630.1,943
AT1G54630.2,1025
AT1G54690.1,801
AT1G54740.1,1218
AT1G54780.1,1214
AT1G54830.1,1159
AT1G54830.2,982
AT1G54830.3,1468
AT1G54920.1,3091
AT1G54920.2,3188
AT1G54920.3,3226
AT1G54920.4,3260
AT1G55000.1,1186
AT1G55000.2,1055
AT1G55000.3,1008
AT1G55090.1,2762
AT1G55140.1,862
AT1G55140.2,830
AT1G55152.1,885
AT1G55160.1,1873
AT1G55160.2,924
AT1G55160.3,919
AT1G55210.1,1035
AT1G55210.2,814
AT1G55260.1,1082
AT1G55260.2,1006
AT1G55330.1,427
AT1G55340.1,1284
AT1G55340.2,1254
AT1G55360.1,1930
AT1G55370.1,2603
AT1G55370.2,2429
AT1G55460.1,1721
AT1G55480.1,1591
AT1G55490.1,2087
AT1G55490.2,2158
AT1G55490.3,2396
AT1G55490.4,2379
AT1G55490.5,2362
AT1G55500.1,2484
AT1G55500.2,2514
AT1G55500.3,2459
AT1G55500.4,2599
AT1G55500.5,2498
AT1G55500.6,2557
AT1G55520.1,1462
AT1G55520.2,1209
AT1G55520.3,1347
AT1G55520.4,1315
AT1G55530.1,1780
AT1G55530.2,1961
AT1G55530.3,1563
AT1G55670.1,780
AT1G55680.1,1960
AT1G55805.1,874
AT1G55840.1,1772
AT1G55840.2,1492
AT1G55850.1,2570
AT1G55890.1,1558
AT1G55900.1,1661
AT1G55900.2,1457
AT1G55910.1,1417
AT1G55920.1,1450
AT1G55960.1,1915
AT1G55960.2,1648
AT1G56000.1,1593
AT1G56045.1,472
AT1G56070.1,3236
AT1G56070.2,3641
AT1G56070.3,3411
AT1G56110.1,1899
AT1G56170.1,1113
AT1G56170.2,1137
AT1G56180.1,2945
AT1G56180.2,1539
AT1G56190.1,1933
AT1G56190.2,1734
AT1G56200.1,878
AT1G56200.2,706
AT1G56220.1,769
AT1G56220.2,762
AT1G56220.3,1173
AT1G56220.4,1873
AT1G56220.5,1406
AT1G56280.1,1185
AT1G56280.2,1431
AT1G56330.1,1002
AT1G56340.1,1851
AT1G56340.2,1446
AT1G56450.1,1350
AT1G56500.1,3448
AT1G56500.2,3514
AT1G56500.3,3526
AT1G56510.1,3681
AT1G56580.1,1123
AT1G56600.1,1435
AT1G56700.1,1372
AT1G56700.2,1033
AT1G56700.3,1170
AT1G56700.4,1045
AT1G56720.1,2025
AT1G56720.2,2069
AT1G56720.3,1983
AT1G56720.4,2241
AT1G57620.1,1098
AT1G57660.1,860
AT1G57680.1,2011
AT1G57680.2,1721
AT1G57680.3,2200
AT1G57720.1,1957
AT1G57720.2,1648
AT1G57770.1,2048
AT1G57860.1,786
AT1G57990.1,1858
AT1G58030.1,2456
AT1G58080.1,1734
AT1G58100.1,1858
AT1G58100.2,1492
AT1G58110.1,1819
AT1G58110.2,1905
AT1G58180.5,1733
AT1G58200.1,2517
AT1G58200.2,2749
AT1G58235.1,1145
AT1G58235.2,1167
AT1G58270.1,1862
AT1G58290.1,2311
AT1G58360.1,1899
AT1G58380.1,1240
AT1G58440.1,1982
AT1G58520.1,3125
AT1G58520.2,3189
AT1G58520.4,3152
AT1G58520.5,3234
AT1G58520.6,3128
AT1G58520.7,2778
AT1G58684.1,1288
AT1G58807.1,4090
AT1G58807.2,4002
AT1G58848.1,4062
AT1G58848.2,3852
AT1G58983.1,1223
AT1G59124.1,4002
AT1G59124.2,4090
AT1G59218.1,3853
AT1G59218.2,4052
AT1G59218.3,3707
AT1G59359.1,1288
AT1G59580.1,1640
AT1G59580.2,1534
AT1G59610.1,3340
AT1G59700.1,1124
AT1G59750.1,2545
AT1G59750.2,2472
AT1G59750.3,2353
AT1G59750.4,2558
AT1G59830.1,1462
AT1G59830.2,1357
AT1G59840.1,1246
AT1G59840.2,1971
AT1G59870.1,4930
AT1G59900.1,1630
AT1G59900.2,1232
AT1G59990.1,2377
AT1G59990.2,2137
AT1G60000.1,1364
AT1G60010.1,1083
AT1G60070.1,3158
AT1G60070.2,3268
AT1G60140.1,3584
AT1G60140.2,3907
AT1G60140.3,3738
AT1G60140.4,3729
AT1G60140.5,3312
AT1G60140.6,3226
AT1G60160.1,2932
AT1G60170.1,1834
AT1G60420.1,2126
AT1G60550.1,1419
AT1G60590.1,2163
AT1G60600.1,1734
AT1G60600.2,1950
AT1G60660.1,980
AT1G60710.1,1661
AT1G60780.1,1961
AT1G60800.1,2942
AT1G60800.2,2256
AT1G60870.1,1485
AT1G60940.1,1746
AT1G60940.2,1573
AT1G60950.1,985
AT1G60989.1,477
AT1G61150.1,2280
AT1G61150.10,1355
AT1G61150.2,1280
AT1G61150.4,2211
AT1G61150.8,2279
AT1G61190.1,2904
AT1G61190.2,4887
AT1G61190.3,4692
AT1G61190.4,3271
AT1G61250.1,1403
AT1G61250.2,1312
AT1G61520.1,1344
AT1G61520.2,1311
AT1G61520.3,973
AT1G61570.1,761
AT1G61580.1,1486
AT1G61620.1,1345
AT1G61660.1,1774
AT1G61660.2,1689
AT1G61660.3,1578
AT1G61660.5,2173
AT1G61660.6,2143
AT1G61660.7,2059
AT1G61730.1,1545
AT1G61740.1,2103
AT1G61770.1,1319
AT1G61780.1,692
AT1G61790.1,1942
AT1G61790.2,1234
AT1G61870.1,1716
AT1G61890.1,2115
AT1G61890.2,2265
AT1G61890.3,2219
AT1G61900.1,2037
AT1G61900.2,1919
AT1G61900.3,1913
AT1G61990.1,1964
AT1G61990.2,1875
AT1G62020.1,4145
AT1G62040.1,887
AT1G62040.2,1145
AT1G62180.1,2049
AT1G62180.2,1538
AT1G62250.1,2192
AT1G62250.2,1268
AT1G62250.3,1475
AT1G62380.1,1452
AT1G62390.1,2849
AT1G62430.1,1950
AT1G62480.1,818
AT1G62510.1,889
AT1G62640.1,1937
AT1G62640.2,1826
AT1G62660.1,2577
AT1G62660.2,2913
AT1G62660.3,3256
